label,app,date,rating,review,uuid
,calm,8/16/20237:50:00 PM,5,"This app make you feel brand new 
very calming and it’s true
I thought you knew 
What meditation could do 

Honestly it was a different experience for me 
It’s like having a weight lifted off of your mind 
Even just a couple minutes at a time
Is very beneficial
If you could rate this app 10 stars I definitely would",5d82f78c-dcc0-4ca3-9c3d-278b06b26a48
 two minute breathing exercise: helpful experience,calm,3/3/202212:51:00 PM,5,"I started to delete this app, but I decided to review all it had to offer, I stumbled across the 2 min breathing exercise and completed it, I saw other of interest but due to being unemployed at this time I could not purchase, I’ll keep it even if just for the inhale and the exhale❤️",dca7cb98-fc06-4d39-a1bd-b8354d8fcffa
issue with volume change and alarm setup: ,calm,11/23/20216:31:00 AM,5,I love this app when I had 2 phones now only this one works haha but I noticed switching over to having just one phone with my alarm on it that you can’t change the volume in the app so if I turned it down my alarm sound would go down and I’m a heavy sleeper haha just wondering if that could be something in the future! Over all an amazing sleep app!,c4b56093-378a-4090-916a-37b0a865ea2a
sleep relief:,calm,4/1/20221:58:00 AM,5,I use this app ALL THE TIME especially when I go to sleep and my parents use too I recommend it it has everything plz plz plz plz download it PLZ 💙💙💙☯️☯️☯️🐧🐧🐧,a8aaac0b-a681-4a8d-b387-35db5b77c1a2
"sleep relief: helpful experience
content locked behind subscription:",calm,12/17/20219:33:00 PM,5,"This app has helped me through so much, I struggle with severe anxiety and I first discovered this app while on a trip…I was really anxious and I didn’t get any sleep the last 2 nights. I already had this app on my phone but I didn’t have the premium subscription so I had very limited options, I decided to do the free trial to the premium subscription and I fell in love with it, so I decided to spend the money because it was worth it! I have been using it for a year now and I can’t tell you how much this has helped me! Before I downloaded/started using this app,I had weeks where I only slept 2 out of the 7 nights which can take a huge impact on your mental health but ever since I have been using this app that doesn’t happen anymore, this app is a dream to own! Thank you so much Calm for helping me with all of my struggles, this app is like a digital therapist and I am not lying! I doubted at first that this would never work but I judged to soon, it works!",d8fe8adb-69ed-432e-afc6-a675d1d4b26a
 content locked behind subscription: no free content,headspace,7/29/20227:37:00 PM,1,"Absolutely nothing free, charging ppl for all this goes against the entire practice and shows that they have no respect for the tradition, history, and art of meditation. Some paid content is understandable but everything? Sounds like theyre just sucking money out of people who need services like this and gatekeeping people who cant afford it out of their content. Meditation is an ancient practice you cant just steal a cultures practice and then spit on it.",f9ff8686-9533-4e4f-86da-c32ad802d3e9
 content locked behind subscription: no free content,headspace,6/1/20221:24:00 AM,1,Wow this is such an amazing app you have to pay for everything and if you don’t they will bully you until you pay wow so amazing definitely (don’t) download!,d3a3a8fe-ca4b-4229-a53a-70ad81cd94d8
 technical issue: iOS bad request for subscribed user who bought through Appstore,headspace,2/14/20231:24:00 AM,1,"I have a subscription through the App Store, the app recognizes it, but then has a weird warning that says iOS bad request.",76dc066c-b14b-43b8-b85a-705a22c6303b
 overwhelming content: unfriendly interface to navigate through the content,headspace,10/11/20231:53:00 AM,1,"The Headspace app feels more like a content hub than a dedicated meditation service. The app is inundated with an overwhelming amount of content, resembling the experience of browsing through YouTube or Instagram.",f001c9dd-b696-4c67-b295-bd9984e2e656
"subscription charged on free trial: 14 day trial, still charged for the yearly subscription",headspace,11/17/20229:54:00 AM,1,"I wanted to try the free trial of headspace so I chose the yearly subscription with a 14 day free trial, it immediately charged me 85 dollars and overdrew my bank account, thanks headspace 👎",52324756-d7be-4e6d-8579-aaaecef20ec3
 technical issue: app crashes and offline downloads not working out,headspace,6/24/20229:48:00 AM,1,Constantly crashes and downloads don’t work unless you’re connected to internet… which seems to defeat the purpose of having something downloaded. I definitely wouldn’t use this if I didn’t have a subscription provided through my employer and if we move to a different service I don’t think I’d miss headspace.,7fc99e6c-7484-4f1c-92e0-2e4cd39d075d
